Date,Time,kW,Nantum,Billing Period,Season,kW Pricing,Facilities Demand Charge,Altimeter reading,DP Temp (F),DB Temp (F),Date Time,Year,Month,Billing Period Label,Day,Hour,
6/12/2022,6:30:00 PM,117, Enable , May , Summer ,$12.81 ,$2.68 ,29.6,31.00,97,6/12/2022 18:30,2022,6, May ,12,18,Enable
6/12/2022,6:45:00 PM,117.9, Enable , May , Summer ,$12.81 ,$2.68 ,29.6,31.00,97,6/12/2022 18:45,2022,6, May ,12,18,Enable
6/12/2022,7:00:00 PM,126.9, Enable , May , Summer ,$2.65 ,$2.68 ,29.6,35.00,95,6/12/2022 19:00,2022,6, May ,12,19,Enable
6/12/2022,7:15:00 PM,126.448, Enable , May , Summer ,$2.65 ,$2.68 ,29.6,35.00,95,6/12/2022 19:15,2022,6, May ,12,19,Enable
6/12/2022,7:30:00 PM,120.6, Enable , May , Summer ,$2.65 ,$2.68 ,29.6,35.00,95,6/12/2022 19:30,2022,6, May ,12,19,Enable
6/12/2022,7:45:00 PM,117.448, Enable , May , Summer ,$2.65 ,$2.68 ,29.6,35.00,95,6/12/2022 19:45,2022,6, May ,12,19,Enable
6/12/2022,8:00:00 PM,119.7, Enable , May , Summer ,$2.65 ,$2.68 ,29.62,42.00,92,6/12/2022 20:00,2022,6, May ,12,20,Enable
6/12/2022,8:15:00 PM,118.348, Enable , May , Summer ,$2.65 ,$2.68 ,29.62,42.00,92,6/12/2022 20:15,2022,6, May ,12,20,Enable
6/12/2022,8:30:00 PM,119.7, Enable , May , Summer ,$2.65 ,$2.68 ,29.62,42.00,92,6/12/2022 20:30,2022,6, May ,12,20,Enable
6/12/2022,8:45:00 PM,117.9, Enable , May , Summer ,$2.65 ,$2.68 ,29.62,42.00,92,6/12/2022 20:45,2022,6, May ,12,20,Enable
6/12/2022,9:00:00 PM,122.848, Enable , May , Summer ,$2.65 ,$2.68 ,29.6,43.00,90,6/12/2022 21:00,2022,6, May ,12,21,Enable
6/12/2022,9:15:00 PM,127.8, Enable , May , Summer ,$2.65 ,$2.68 ,29.6,43.00,90,6/12/2022 21:15,2022,6, May ,12,21,Enable
6/12/2022,9:30:00 PM,121.052, Enable , May , Summer ,$2.65 ,$2.68 ,29.6,43.00,90,6/12/2022 21:30,2022,6, May ,12,21,Enable
6/12/2022,9:45:00 PM,118.348, Enable , May , Summer ,$2.65 ,$2.68 ,29.6,43.00,90,6/12/2022 21:45,2022,6, May ,12,21,Enable
6/12/2022,10:00:00 PM,121.948, Enable , May , Summer , $-   ,$2.68 ,29.61,46.00,86,6/12/2022 22:00,2022,6, May ,12,22,Enable
6/12/2022,10:15:00 PM,121.5, Enable , May , Summer , $-   ,$2.68 ,29.61,46.00,86,6/12/2022 22:15,2022,6, May ,12,22,Enable
6/12/2022,10:30:00 PM,121.052, Enable , May , Summer , $-   ,$2.68 ,29.61,46.00,86,6/12/2022 22:30,2022,6, May ,12,22,Enable
6/12/2022,10:45:00 PM,119.7, Enable , May , Summer , $-   ,$2.68 ,29.61,46.00,86,6/12/2022 22:45,2022,6, May ,12,22,Enable
6/12/2022,11:00:00 PM,122.848, Enable , May , Summer , $-   ,$2.68 ,29.6,47.00,86,6/12/2022 23:00,2022,6, May ,12,23,Enable
6/12/2022,11:15:00 PM,119.248, Enable , May , Summer , $-   ,$2.68 ,29.6,47.00,86,6/12/2022 23:15,2022,6, May ,12,23,Enable
6/12/2022,11:30:00 PM,117, Enable , May , Summer , $-   ,$2.68 ,29.6,47.00,86,6/12/2022 23:30,2022,6, May ,12,23,Enable
6/12/2022,11:45:00 PM,120.6, Enable , May , Summer , $-   ,$2.68 ,29.6,47.00,86,6/12/2022 23:45,2022,6, May ,12,23,Enable
6/13/2022,12:00:00 AM,119.7, Enable , May , Summer , $-   ,$2.68 ,29.6,47.00,85,6/13/2022 0:00,2022,6, May ,13, -   ,Enable
6/13/2022,12:15:00 AM,118.8, Enable , May , Summer , $-   ,$2.68 ,29.6,47.00,85,6/13/2022 0:15,2022,6, May ,13, -   ,Enable
6/13/2022,12:30:00 AM,117.448, Enable , May , Summer , $-   ,$2.68 ,29.6,47.00,85,6/13/2022 0:30,2022,6, May ,13, -   ,Enable
6/13/2022,12:45:00 AM,117, Enable , May , Summer , $-   ,$2.68 ,29.6,47.00,85,6/13/2022 0:45,2022,6, May ,13, -   ,Enable
6/13/2022,1:00:00 AM,118.8, Enable , May , Summer , $-   ,$2.68 ,29.56,50.00,83,6/13/2022 1:00,2022,6, May ,13,1,Enable
6/13/2022,1:15:00 AM,119.7, Enable , May , Summer , $-   ,$2.68 ,29.56,50.00,83,6/13/2022 1:15,2022,6, May ,13,1,Enable
6/13/2022,1:30:00 AM,119.248, Enable , May , Summer , $-   ,$2.68 ,29.56,50.00,83,6/13/2022 1:30,2022,6, May ,13,1,Enable
6/13/2022,1:45:00 AM,117, Enable , May , Summer , $-   ,$2.68 ,29.56,50.00,83,6/13/2022 1:45,2022,6, May ,13,1,Enable
6/13/2022,2:00:00 AM,121.5, Enable , May , Summer , $-   ,$2.68 ,29.57,50.00,82,6/13/2022 2:00,2022,6, May ,13,2,Enable
6/13/2022,2:15:00 AM,118.8, Enable , May , Summer , $-   ,$2.68 ,29.57,50.00,82,6/13/2022 2:15,2022,6, May ,13,2,Enable
6/13/2022,2:30:00 AM,116.1, Enable , May , Summer , $-   ,$2.68 ,29.57,50.00,82,6/13/2022 2:30,2022,6, May ,13,2,Enable
6/13/2022,2:45:00 AM,115.2, Enable , May , Summer , $-   ,$2.68 ,29.57,50.00,82,6/13/2022 2:45,2022,6, May ,13,2,Enable
6/13/2022,3:00:00 AM,118.348, Enable , May , Summer , $-   ,$2.68 ,29.62,51.00,80,6/13/2022 3:00,2022,6, May ,13,3,Enable
6/13/2022,3:15:00 AM,118.8, Enable , May , Summer , $-   ,$2.68 ,29.62,51.00,80,6/13/2022 3:15,2022,6, May ,13,3,Enable
6/13/2022,3:30:00 AM,118.8, Enable , May , Summer , $-   ,$2.68 ,29.62,51.00,80,6/13/2022 3:30,2022,6, May ,13,3,Enable
6/13/2022,3:45:00 AM,116.552, Enable , May , Summer , $-   ,$2.68 ,29.62,51.00,80,6/13/2022 3:45,2022,6, May ,13,3,Enable
6/13/2022,4:00:00 AM,240.752, Enable , May , Summer , $-   ,$2.68 ,29.65,51.00,79,6/13/2022 4:00,2022,6, May ,13,4,Enable
6/13/2022,4:15:00 AM,485.1, Enable , May , Summer , $-   ,$2.68 ,29.65,51.00,79,6/13/2022 4:15,2022,6, May ,13,4,Enable
6/13/2022,4:30:00 AM,517.048, Enable , May , Summer , $-   ,$2.68 ,29.65,51.00,79,6/13/2022 4:30,2022,6, May ,13,4,Enable
6/13/2022,4:45:00 AM,506.248, Enable , May , Summer , $-   ,$2.68 ,29.65,51.00,79,6/13/2022 4:45,2022,6, May ,13,4,Enable
6/13/2022,5:00:00 AM,505.348, Enable , May , Summer , $-   ,$2.68 ,29.68,52.00,79,6/13/2022 5:00,2022,6, May ,13,5,Enable
6/13/2022,5:15:00 AM,504.452, Enable , May , Summer , $-   ,$2.68 ,29.68,52.00,79,6/13/2022 5:15,2022,6, May ,13,5,Enable
6/13/2022,5:30:00 AM,513, Enable , May , Summer , $-   ,$2.68 ,29.68,52.00,79,6/13/2022 5:30,2022,6, May ,13,5,Enable
6/13/2022,5:45:00 AM,521.548, Enable , May , Summer , $-   ,$2.68 ,29.68,52.00,79,6/13/2022 5:45,2022,6, May ,13,5,Enable
6/13/2022,6:00:00 AM,523.8, Enable , May , Summer , $-   ,$2.68 ,29.7,52.00,80,6/13/2022 6:00,2022,6, May ,13,6,Enable
6/13/2022,6:15:00 AM,521.548, Enable , May , Summer , $-   ,$2.68 ,29.7,52.00,80,6/13/2022 6:15,2022,6, May ,13,6,Enable
6/13/2022,6:30:00 AM,539.1, Enable , May , Summer , $-   ,$2.68 ,29.7,52.00,80,6/13/2022 6:30,2022,6, May ,13,6,Enable
6/13/2022,6:45:00 AM,546.752, Enable , May , Summer , $-   ,$2.68 ,29.7,52.00,80,6/13/2022 6:45,2022,6, May ,13,6,Enable
6/13/2022,7:00:00 AM,506.248, Enable , May , Summer , $-   ,$2.68 ,29.72,51.00,83,6/13/2022 7:00,2022,6, May ,13,7,Enable
6/13/2022,7:15:00 AM,514.348, Enable , May , Summer , $-   ,$2.68 ,29.72,51.00,83,6/13/2022 7:15,2022,6, May ,13,7,Enable
6/13/2022,7:30:00 AM,517.952, Enable , May , Summer , $-   ,$2.68 ,29.72,51.00,83,6/13/2022 7:30,2022,6, May ,13,7,Enable
6/13/2022,7:45:00 AM,482.4, Enable , May , Summer , $-   ,$2.68 ,29.72,51.00,83,6/13/2022 7:45,2022,6, May ,13,7,Enable
6/13/2022,8:00:00 AM,513.9, Enable , May , Summer , $-   ,$2.68 ,29.7,48.00,86,6/13/2022 8:00,2022,6, May ,13,8,Enable
6/13/2022,8:15:00 AM,519.3, Enable , May , Summer , $-   ,$2.68 ,29.7,48.00,86,6/13/2022 8:15,2022,6, May ,13,8,Enable
6/13/2022,8:30:00 AM,494.548, Enable , May , Summer , $-   ,$2.68 ,29.7,48.00,86,6/13/2022 8:30,2022,6, May ,13,8,Enable
6/13/2022,8:45:00 AM,521.548, Enable , May , Summer , $-   ,$2.68 ,29.7,48.00,86,6/13/2022 8:45,2022,6, May ,13,8,Enable
6/13/2022,9:00:00 AM,477, Enable , May , Summer , $-   ,$2.68 ,29.71,46.00,88,6/13/2022 9:00,2022,6, May ,13,9,Enable
6/13/2022,9:15:00 AM,541.8, Enable , May , Summer , $-   ,$2.68 ,29.71,46.00,88,6/13/2022 9:15,2022,6, May ,13,9,Enable
6/13/2022,9:30:00 AM,477, Enable , May , Summer , $-   ,$2.68 ,29.71,46.00,88,6/13/2022 9:30,2022,6, May ,13,9,Enable
6/13/2022,9:45:00 AM,495.452, Enable , May , Summer , $-   ,$2.68 ,29.71,46.00,88,6/13/2022 9:45,2022,6, May ,13,9,Enable
6/13/2022,10:00:00 AM,517.952, Enable , May , Summer ,$2.65 ,$2.68 ,29.71,46.00,90,6/13/2022 10:00,2022,6, May ,13,10,Enable
6/13/2022,10:15:00 AM,512.1, Enable , May , Summer ,$2.65 ,$2.68 ,29.71,46.00,90,6/13/2022 10:15,2022,6, May ,13,10,Enable
6/13/2022,10:30:00 AM,527.4, Enable , May , Summer ,$2.65 ,$2.68 ,29.71,46.00,90,6/13/2022 10:30,2022,6, May ,13,10,Enable
6/13/2022,10:45:00 AM,522, Enable , May , Summer ,$2.65 ,$2.68 ,29.71,46.00,90,6/13/2022 10:45,2022,6, May ,13,10,Enable
6/13/2022,11:00:00 AM,490.5, Enable , May , Summer ,$2.65 ,$2.68 ,29.69,45.00,92,6/13/2022 11:00,2022,6, May ,13,11,Enable
6/13/2022,11:15:00 AM,463.5, Enable , May , Summer ,$2.65 ,$2.68 ,29.69,45.00,92,6/13/2022 11:15,2022,6, May ,13,11,Enable
6/13/2022,11:30:00 AM,434.7, Enable , May , Summer ,$2.65 ,$2.68 ,29.69,45.00,92,6/13/2022 11:30,2022,6, May ,13,11,Enable
6/13/2022,11:45:00 AM,423.9, Enable , May , Summer ,$2.65 ,$2.68 ,29.69,45.00,92,6/13/2022 11:45,2022,6, May ,13,11,Enable
6/13/2022,12:00:00 PM,425.248, Enable , May , Summer ,$2.65 ,$2.68 ,29.67,42.00,94,6/13/2022 12:00,2022,6, May ,13,12,Enable
6/13/2022,12:15:00 PM,431.548, Enable , May , Summer ,$2.65 ,$2.68 ,29.67,42.00,94,6/13/2022 12:15,2022,6, May ,13,12,Enable
6/13/2022,12:30:00 PM,464.848, Enable , May , Summer ,$2.65 ,$2.68 ,29.67,42.00,94,6/13/2022 12:30,2022,6, May ,13,12,Enable
6/13/2022,12:45:00 PM,481.048, Enable , May , Summer ,$2.65 ,$2.68 ,29.67,42.00,94,6/13/2022 12:45,2022,6, May ,13,12,Enable
6/13/2022,1:00:00 PM,494.1, Enable , May , Summer ,$12.81 ,$2.68 ,29.65,39.00,96,6/13/2022 13:00,2022,6, May ,13,13,Enable
6/13/2022,1:15:00 PM,482.4, Enable , May , Summer ,$12.81 ,$2.68 ,29.65,39.00,96,6/13/2022 13:15,2022,6, May ,13,13,Enable
6/13/2022,1:30:00 PM,492.3, Enable , May , Summer ,$12.81 ,$2.68 ,29.65,39.00,96,6/13/2022 13:30,2022,6, May ,13,13,Enable
6/13/2022,1:45:00 PM,504.9, Enable , May , Summer ,$12.81 ,$2.68 ,29.65,39.00,96,6/13/2022 13:45,2022,6, May ,13,13,Enable
6/13/2022,2:00:00 PM,507.148, Enable , May , Summer ,$12.81 ,$2.68 ,29.64,36.00,95,6/13/2022 14:00,2022,6, May ,13,14,Enable
6/13/2022,2:15:00 PM,492.3, Enable , May , Summer ,$12.81 ,$2.68 ,29.64,36.00,95,6/13/2022 14:15,2022,6, May ,13,14,Enable
6/13/2022,2:30:00 PM,479.248, Enable , May , Summer ,$12.81 ,$2.68 ,29.64,36.00,95,6/13/2022 14:30,2022,6, May ,13,14,Enable
6/13/2022,2:45:00 PM,483.3, Enable , May , Summer ,$12.81 ,$2.68 ,29.64,36.00,95,6/13/2022 14:45,2022,6, May ,13,14,Enable
6/13/2022,3:00:00 PM,483.752, Enable , May , Summer ,$12.81 ,$2.68 ,29.63,33.00,96,6/13/2022 15:00,2022,6, May ,13,15,Enable
6/13/2022,3:15:00 PM,444.148, Enable , May , Summer ,$12.81 ,$2.68 ,29.63,33.00,96,6/13/2022 15:15,2022,6, May ,13,15,Enable
6/13/2022,3:30:00 PM,435.6, Enable , May , Summer ,$12.81 ,$2.68 ,29.63,33.00,96,6/13/2022 15:30,2022,6, May ,13,15,Enable
6/13/2022,3:45:00 PM,451.348, Enable , May , Summer ,$12.81 ,$2.68 ,29.63,33.00,96,6/13/2022 15:45,2022,6, May ,13,15,Enable
6/13/2022,4:00:00 PM,452.248, Enable , May , Summer ,$12.81 ,$2.68 ,29.62,30.00,95,6/13/2022 16:00,2022,6, May ,13,16,Enable
6/13/2022,4:15:00 PM,455.848, Enable , May , Summer ,$12.81 ,$2.68 ,29.62,30.00,95,6/13/2022 16:15,2022,6, May ,13,16,Enable
6/13/2022,4:30:00 PM,413.548, Enable , May , Summer ,$12.81 ,$2.68 ,29.62,30.00,95,6/13/2022 16:30,2022,6, May ,13,16,Enable
6/13/2022,4:45:00 PM,367.648, Enable , May , Summer ,$12.81 ,$2.68 ,29.62,30.00,95,6/13/2022 16:45,2022,6, May ,13,16,Enable
6/13/2022,5:00:00 PM,156.148, Enable , May , Summer ,$12.81 ,$2.68 ,29.63,29.00,94,6/13/2022 17:00,2022,6, May ,13,17,Enable
6/13/2022,5:15:00 PM,123.3, Enable , May , Summer ,$12.81 ,$2.68 ,29.63,29.00,94,6/13/2022 17:15,2022,6, May ,13,17,Enable
6/13/2022,5:30:00 PM,125.552, Enable , May , Summer ,$12.81 ,$2.68 ,29.63,29.00,94,6/13/2022 17:30,2022,6, May ,13,17,Enable
6/13/2022,5:45:00 PM,124.652, Enable , May , Summer ,$12.81 ,$2.68 ,29.63,29.00,94,6/13/2022 17:45,2022,6, May ,13,17,Enable
6/13/2022,6:00:00 PM,120.152, Enable , May , Summer ,$12.81 ,$2.68 ,29.64,24.00,92,6/13/2022 18:00,2022,6, May ,13,18,Enable
6/13/2022,6:15:00 PM,114.752, Enable , May , Summer ,$12.81 ,$2.68 ,29.64,24.00,92,6/13/2022 18:15,2022,6, May ,13,18,Enable
6/13/2022,6:30:00 PM,118.8, Enable , May , Summer ,$12.81 ,$2.68 ,29.64,24.00,92,6/13/2022 18:30,2022,6, May ,13,18,Enable
6/13/2022,6:45:00 PM,116.552, Enable , May , Summer ,$12.81 ,$2.68 ,29.64,24.00,92,6/13/2022 18:45,2022,6, May ,13,18,Enable
6/13/2022,7:00:00 PM,111.152, Enable , May , Summer ,$2.65 ,$2.68 ,29.65,23.00,90,6/13/2022 19:00,2022,6, May ,13,19,Enable
6/13/2022,7:15:00 PM,116.552, Enable , May , Summer ,$2.65 ,$2.68 ,29.65,23.00,90,6/13/2022 19:15,2022,6, May ,13,19,Enable
6/13/2022,7:30:00 PM,121.5, Enable , May , Summer ,$2.65 ,$2.68 ,29.65,23.00,90,6/13/2022 19:30,2022,6, May ,13,19,Enable
6/13/2022,7:45:00 PM,118.8, Enable , May , Summer ,$2.65 ,$2.68 ,29.65,23.00,90,6/13/2022 19:45,2022,6, May ,13,19,Enable
6/13/2022,8:00:00 PM,118.8, Enable , May , Summer ,$2.65 ,$2.68 ,29.68,24.00,88,6/13/2022 20:00,2022,6, May ,13,20,Enable
6/13/2022,8:15:00 PM,119.7, Enable , May , Summer ,$2.65 ,$2.68 ,29.68,24.00,88,6/13/2022 20:15,2022,6, May ,13,20,Enable
6/13/2022,8:30:00 PM,118.8, Enable , May , Summer ,$2.65 ,$2.68 ,29.68,24.00,88,6/13/2022 20:30,2022,6, May ,13,20,Enable
6/13/2022,8:45:00 PM,117.9, Enable , May , Summer ,$2.65 ,$2.68 ,29.68,24.00,88,6/13/2022 20:45,2022,6, May ,13,20,Enable
6/13/2022,9:00:00 PM,118.8, Enable , May , Summer ,$2.65 ,$2.68 ,29.7,25.00,86,6/13/2022 21:00,2022,6, May ,13,21,Enable
6/13/2022,9:15:00 PM,119.7, Enable , May , Summer ,$2.65 ,$2.68 ,29.7,25.00,86,6/13/2022 21:15,2022,6, May ,13,21,Enable
6/13/2022,9:30:00 PM,120.6, Enable , May , Summer ,$2.65 ,$2.68 ,29.7,25.00,86,6/13/2022 21:30,2022,6, May ,13,21,Enable
6/13/2022,9:45:00 PM,122.4, Enable , May , Summer ,$2.65 ,$2.68 ,29.7,25.00,86,6/13/2022 21:45,2022,6, May ,13,21,Enable
6/13/2022,10:00:00 PM,121.5, Enable , May , Summer , $-   ,$2.68 ,29.72,19.00,87,6/13/2022 22:00,2022,6, May ,13,22,Enable
6/13/2022,10:15:00 PM,120.152, Enable , May , Summer , $-   ,$2.68 ,29.72,19.00,87,6/13/2022 22:15,2022,6, May ,13,22,Enable
6/13/2022,10:30:00 PM,118.348, Enable , May , Summer , $-   ,$2.68 ,29.72,19.00,87,6/13/2022 22:30,2022,6, May ,13,22,Enable
6/13/2022,10:45:00 PM,121.052, Enable , May , Summer , $-   ,$2.68 ,29.72,19.00,87,6/13/2022 22:45,2022,6, May ,13,22,Enable
6/13/2022,11:00:00 PM,117.9, Enable , May , Summer , $-   ,$2.68 ,29.77,15.00,85,6/13/2022 23:00,2022,6, May ,13,23,Enable
6/13/2022,11:15:00 PM,119.248, Enable , May , Summer , $-   ,$2.68 ,29.77,15.00,85,6/13/2022 23:15,2022,6, May ,13,23,Enable
6/13/2022,11:30:00 PM,121.948, Enable , May , Summer , $-   ,$2.68 ,29.77,15.00,85,6/13/2022 23:30,2022,6, May ,13,23,Enable
6/13/2022,11:45:00 PM,117.9, Enable , May , Summer , $-   ,$2.68 ,29.77,15.00,85,6/13/2022 23:45,2022,6, May ,13,23,Enable
6/14/2022,12:00:00 AM,120.152, Enable , May , Summer , $-   ,$2.68 ,29.8,18.00,82,6/14/2022 0:00,2022,6, May ,14, -   ,Enable
6/14/2022,12:15:00 AM,122.848, Enable , May , Summer , $-   ,$2.68 ,29.8,18.00,82,6/14/2022 0:15,2022,6, May ,14, -   ,Enable
6/14/2022,12:30:00 AM,121.948, Enable , May , Summer , $-   ,$2.68 ,29.8,18.00,82,6/14/2022 0:30,2022,6, May ,14, -   ,Enable
6/14/2022,12:45:00 AM,122.4, Enable , May , Summer , $-   ,$2.68 ,29.8,18.00,82,6/14/2022 0:45,2022,6, May ,14, -   ,Enable
6/14/2022,1:00:00 AM,121.052, Enable , May , Summer , $-   ,$2.68 ,29.83,21.00,78,6/14/2022 1:00,2022,6, May ,14,1,Enable
6/14/2022,1:15:00 AM,121.5, Enable , May , Summer , $-   ,$2.68 ,29.83,21.00,78,6/14/2022 1:15,2022,6, May ,14,1,Enable
6/14/2022,1:30:00 AM,119.248, Enable , May , Summer , $-   ,$2.68 ,29.83,21.00,78,6/14/2022 1:30,2022,6, May ,14,1,Enable
6/14/2022,1:45:00 AM,119.7, Enable , May , Summer , $-   ,$2.68 ,29.83,21.00,78,6/14/2022 1:45,2022,6, May ,14,1,Enable
6/14/2022,2:00:00 AM,117, Enable , May , Summer , $-   ,$2.68 ,29.86,20.00,76,6/14/2022 2:00,2022,6, May ,14,2,Enable
6/14/2022,2:15:00 AM,118.348, Enable , May , Summer , $-   ,$2.68 ,29.86,20.00,76,6/14/2022 2:15,2022,6, May ,14,2,Enable
6/14/2022,2:30:00 AM,118.8, Enable , May , Summer , $-   ,$2.68 ,29.86,20.00,76,6/14/2022 2:30,2022,6, May ,14,2,Enable
6/14/2022,2:45:00 AM,118.348, Enable , May , Summer , $-   ,$2.68 ,29.86,20.00,76,6/14/2022 2:45,2022,6, May ,14,2,Enable
6/14/2022,3:00:00 AM,117.448, Enable , May , Summer , $-   ,$2.68 ,29.88,18.00,74,6/14/2022 3:00,2022,6, May ,14,3,Enable
6/14/2022,3:15:00 AM,117.448, Enable , May , Summer , $-   ,$2.68 ,29.88,18.00,74,6/14/2022 3:15,2022,6, May ,14,3,Enable
6/14/2022,3:30:00 AM,119.248, Enable , May , Summer , $-   ,$2.68 ,29.88,18.00,74,6/14/2022 3:30,2022,6, May ,14,3,Enable
6/14/2022,3:45:00 AM,118.348, Enable , May , Summer , $-   ,$2.68 ,29.88,18.00,74,6/14/2022 3:45,2022,6, May ,14,3,Enable
6/14/2022,4:00:00 AM,116.1, Enable , May , Summer , $-   ,$2.68 ,29.91,16.00,73,6/14/2022 4:00,2022,6, May ,14,4,Enable
6/14/2022,4:15:00 AM,118.348, Enable , May , Summer , $-   ,$2.68 ,29.91,16.00,73,6/14/2022 4:15,2022,6, May ,14,4,Enable
6/14/2022,4:30:00 AM,124.652, Enable , May , Summer , $-   ,$2.68 ,29.91,16.00,73,6/14/2022 4:30,2022,6, May ,14,4,Enable
6/14/2022,4:45:00 AM,129.148, Enable , May , Summer , $-   ,$2.68 ,29.91,16.00,73,6/14/2022 4:45,2022,6, May ,14,4,Enable
6/14/2022,5:00:00 AM,138.6, Enable , May , Summer , $-   ,$2.68 ,29.94,14.00,74,6/14/2022 5:00,2022,6, May ,14,5,Enable
6/14/2022,5:15:00 AM,292.5, Enable , May , Summer , $-   ,$2.68 ,29.94,14.00,74,6/14/2022 5:15,2022,6, May ,14,5,Enable
6/14/2022,5:30:00 AM,462.148, Enable , May , Summer , $-   ,$2.68 ,29.94,14.00,74,6/14/2022 5:30,2022,6, May ,14,5,Enable
6/14/2022,5:45:00 AM,464.4, Enable , May , Summer , $-   ,$2.68 ,29.94,14.00,74,6/14/2022 5:45,2022,6, May ,14,5,Enable
6/14/2022,6:00:00 AM,463.5, Enable , May , Summer , $-   ,$2.68 ,29.96,14.00,75,6/14/2022 6:00,2022,6, May ,14,6,Enable
6/14/2022,6:15:00 AM,453.148, Enable , May , Summer , $-   ,$2.68 ,29.96,14.00,75,6/14/2022 6:15,2022,6, May ,14,6,Enable
6/14/2022,6:30:00 AM,464.848, Enable , May , Summer , $-   ,$2.68 ,29.96,14.00,75,6/14/2022 6:30,2022,6, May ,14,6,Enable
6/14/2022,6:45:00 AM,459.9, Enable , May , Summer , $-   ,$2.68 ,29.96,14.00,75,6/14/2022 6:45,2022,6, May ,14,6,Enable
6/14/2022,7:00:00 AM,464.4, Enable , May , Summer , $-   ,$2.68 ,29.97,13.00,77,6/14/2022 7:00,2022,6, May ,14,7,Enable
6/14/2022,7:15:00 AM,456.752, Enable , May , Summer , $-   ,$2.68 ,29.97,13.00,77,6/14/2022 7:15,2022,6, May ,14,7,Enable
6/14/2022,7:30:00 AM,464.848, Enable , May , Summer , $-   ,$2.68 ,29.97,13.00,77,6/14/2022 7:30,2022,6, May ,14,7,Enable
6/14/2022,7:45:00 AM,474.3, Enable , May , Summer , $-   ,$2.68 ,29.97,13.00,77,6/14/2022 7:45,2022,6, May ,14,7,Enable
6/14/2022,8:00:00 AM,475.2, Enable , May , Summer , $-   ,$2.68 ,29.97,13.00,79,6/14/2022 8:00,2022,6, May ,14,8,Enable
6/14/2022,8:15:00 AM,473.4, Enable , May , Summer , $-   ,$2.68 ,29.97,13.00,79,6/14/2022 8:15,2022,6, May ,14,8,Enable
6/14/2022,8:30:00 AM,463.5, Enable , May , Summer , $-   ,$2.68 ,29.97,13.00,79,6/14/2022 8:30,2022,6, May ,14,8,Enable
6/14/2022,8:45:00 AM,442.8, Enable , May , Summer , $-   ,$2.68 ,29.97,13.00,79,6/14/2022 8:45,2022,6, May ,14,8,Enable
6/14/2022,9:00:00 AM,439.2, Enable , May , Summer , $-   ,$2.68 ,29.97,12.00,81,6/14/2022 9:00,2022,6, May ,14,9,Enable
6/14/2022,9:15:00 AM,440.1, Enable , May , Summer , $-   ,$2.68 ,29.97,12.00,81,6/14/2022 9:15,2022,6, May ,14,9,Enable
6/14/2022,9:30:00 AM,433.8, Enable , May , Summer , $-   ,$2.68 ,29.97,12.00,81,6/14/2022 9:30,2022,6, May ,14,9,Enable
6/14/2022,9:45:00 AM,420.752, Enable , May , Summer , $-   ,$2.68 ,29.97,12.00,81,6/14/2022 9:45,2022,6, May ,14,9,Enable
6/14/2022,10:00:00 AM,417.148, Enable , May , Summer ,$2.65 ,$2.68 ,29.95,15.00,83,6/14/2022 10:00,2022,6, May ,14,10,Enable
6/14/2022,10:15:00 AM,415.8, Enable , May , Summer ,$2.65 ,$2.68 ,29.95,15.00,83,6/14/2022 10:15,2022,6, May ,14,10,Enable
6/14/2022,10:30:00 AM,415.348, Enable , May , Summer ,$2.65 ,$2.68 ,29.95,15.00,83,6/14/2022 10:30,2022,6, May ,14,10,Enable
6/14/2022,10:45:00 AM,416.7, Enable , May , Summer ,$2.65 ,$2.68 ,29.95,15.00,83,6/14/2022 10:45,2022,6, May ,14,10,Enable
6/14/2022,11:00:00 AM,408.148, Enable , May , Summer ,$2.65 ,$2.68 ,29.93,15.00,85,6/14/2022 11:00,2022,6, May ,14,11,Enable
6/14/2022,11:15:00 AM,404.548, Enable , May , Summer ,$2.65 ,$2.68 ,29.93,15.00,85,6/14/2022 11:15,2022,6, May ,14,11,Enable
6/14/2022,11:30:00 AM,409.048, Enable , May , Summer ,$2.65 ,$2.68 ,29.93,15.00,85,6/14/2022 11:30,2022,6, May ,14,11,Enable
6/14/2022,11:45:00 AM,411.752, Enable , May , Summer ,$2.65 ,$2.68 ,29.93,15.00,85,6/14/2022 11:45,2022,6, May ,14,11,Enable
6/14/2022,12:00:00 PM,415.348, Enable , May , Summer ,$2.65 ,$2.68 ,29.9,16.00,86,6/14/2022 12:00,2022,6, May ,14,12,Enable
6/14/2022,12:15:00 PM,409.048, Enable , May , Summer ,$2.65 ,$2.68 ,29.9,16.00,86,6/14/2022 12:15,2022,6, May ,14,12,Enable
6/14/2022,12:30:00 PM,404.548, Enable , May , Summer ,$2.65 ,$2.68 ,29.9,16.00,86,6/14/2022 12:30,2022,6, May ,14,12,Enable
6/14/2022,12:45:00 PM,405.9, Enable , May , Summer ,$2.65 ,$2.68 ,29.9,16.00,86,6/14/2022 12:45,2022,6, May ,14,12,Enable
6/14/2022,1:00:00 PM,410.4, Enable , May , Summer ,$12.81 ,$2.68 ,29.87,16.00,88,6/14/2022 13:00,2022,6, May ,14,13,Enable
6/14/2022,1:15:00 PM,411.752, Enable , May , Summer ,$12.81 ,$2.68 ,29.87,16.00,88,6/14/2022 13:15,2022,6, May ,14,13,Enable
6/14/2022,1:30:00 PM,414.9, Enable , May , Summer ,$12.81 ,$2.68 ,29.87,16.00,88,6/14/2022 13:30,2022,6, May ,14,13,Enable
