dt,kw,nantum,hour,dow,alt,dp,db,cmd,heat_day,cool_day,db_24h,dp_24h,month,day,year,week,weekday
2021-08-06 09:00:00,370.012,-1.0,9.0,4.0,29.91,19.0,100.75,-1.0,0.0,0.47010416666666666,106.25,41.75,8,218,2021,31,1
2021-08-06 10:00:00,365.736,-1.0,10.0,4.0,29.9025,16.375,102.75,-1.0,0.0,0.49093749999999997,109.625,37.625,8,218,2021,31,1
2021-08-06 11:00:00,366.637,-1.0,11.0,4.0,29.8825,10.875,104.0,-1.0,0.0,0.5039583333333333,109.375,37.0,8,218,2021,31,1
2021-08-06 12:00:00,414.562,-1.0,12.0,4.0,29.8625,7.875,104.375,-1.0,0.0,0.5078645833333333,110.0,37.0,8,218,2021,31,1
2021-08-06 13:00:00,406.574,-1.0,13.0,4.0,29.8425,7.125,105.0,-1.0,0.0,0.514375,110.0,37.375,8,218,2021,31,1
2021-08-06 14:00:00,406.687,-1.0,14.0,4.0,29.82625,10.5,104.625,-1.0,0.0,0.51046875,109.625,38.0,8,218,2021,31,1
2021-08-06 15:00:00,406.68600000000004,-1.0,15.0,4.0,29.81625,13.375,103.625,-1.0,0.0,0.5000520833333333,109.0,38.375,8,218,2021,31,1
2021-08-06 16:00:00,393.074,-1.0,16.0,4.0,29.81,13.625,102.625,-1.0,0.0,0.48963541666666666,108.25,38.625,8,218,2021,31,1
2021-08-06 17:00:00,127.34899999999999,-1.0,17.0,4.0,29.81375,13.375,100.875,-1.0,0.0,0.47140625,106.625,38.75,8,218,2021,31,1
2021-08-06 18:00:00,113.175,-1.0,18.0,4.0,29.8275,14.75,98.25,-1.0,0.0,0.44406249999999997,104.875,38.875,8,218,2021,31,1
2021-08-06 19:00:00,115.762,-1.0,19.0,4.0,29.8475,15.625,95.5,-1.0,0.0,0.41541666666666666,101.875,34.75,8,218,2021,31,1
2021-08-06 20:00:00,115.19999999999999,-1.0,20.0,4.0,29.86,15.375,92.25,-1.0,0.0,0.38156249999999997,99.625,31.0,8,218,2021,31,1
2021-08-06 21:00:00,116.10000000000001,-1.0,21.0,4.0,29.86,16.375,90.25,-1.0,0.0,0.36072916666666666,98.625,31.375,8,218,2021,31,1
2021-08-06 22:00:00,112.725,-1.0,22.0,4.0,29.86,17.0,88.625,-1.0,0.0,0.3438020833333333,97.25,32.375,8,218,2021,31,1
2021-08-06 23:00:00,113.287,-1.0,23.0,4.0,29.86,17.75,87.25,-1.0,0.0,0.32947916666666666,95.625,33.75,8,218,2021,31,1
2021-08-07 00:00:00,113.512,-1.0,0.0,5.0,29.86375,20.125,84.875,-1.0,0.0,0.3047395833333333,94.25,35.375,8,219,2021,31,0
2021-08-07 01:00:00,111.713,-1.0,1.0,5.0,29.87375,22.375,82.625,-1.0,0.0,0.2813020833333333,91.875,36.375,8,219,2021,31,0
2021-08-07 02:00:00,112.05,-1.0,2.0,5.0,29.88375,22.625,82.0,-1.0,0.0,0.2747916666666666,90.0,36.25,8,219,2021,31,0
2021-08-07 03:00:00,111.263,-1.0,3.0,5.0,29.8975,23.5,80.875,-1.0,0.0,0.2630729166666666,90.0,33.5,8,219,2021,31,0
2021-08-07 04:00:00,110.363,-1.0,4.0,5.0,29.9175,26.375,79.75,-1.0,0.0,0.2513541666666666,90.0,30.625,8,219,2021,31,0
2021-08-07 05:00:00,110.47399999999999,-1.0,5.0,5.0,29.9375,26.625,81.75,-1.0,0.0,0.27218749999999997,90.75,29.625,8,219,2021,31,0
2021-08-07 06:00:00,112.499,-1.0,6.0,5.0,29.95375,26.0,84.125,-1.0,0.0,0.2969270833333333,93.125,29.0,8,219,2021,31,0
2021-08-07 07:00:00,106.537,-1.0,7.0,5.0,29.96,26.0,87.5,-1.0,0.0,0.3320833333333333,96.125,26.0,8,219,2021,31,0
2021-08-07 08:00:00,110.813,-1.0,8.0,5.0,29.96,27.875,91.5,-1.0,0.0,0.37374999999999997,98.75,20.25,8,219,2021,31,0
2021-08-07 09:00:00,111.376,-1.0,9.0,5.0,29.95625,33.25,94.75,-1.0,0.0,0.40760416666666666,100.75,19.0,8,219,2021,31,0
2021-08-07 10:00:00,115.875,-1.0,10.0,5.0,29.93875,36.25,96.75,-1.0,0.0,0.42843749999999997,102.75,16.375,8,219,2021,31,0
2021-08-07 11:00:00,117.45,-1.0,11.0,5.0,29.9125,34.25,98.375,-1.0,0.0,0.4453645833333333,104.0,10.875,8,219,2021,31,0
2021-08-07 12:00:00,120.037,-1.0,12.0,5.0,29.884999999999998,31.5,100.125,-1.0,0.0,0.46359375,104.375,7.875,8,219,2021,31,0
2021-08-07 13:00:00,117.337,-1.0,13.0,5.0,29.84875,27.875,102.75,-1.0,0.0,0.49093749999999997,105.0,7.125,8,219,2021,31,0
2021-08-07 14:00:00,114.29899999999999,-1.0,14.0,5.0,29.822499999999998,26.0,104.375,-1.0,0.0,0.5078645833333333,104.625,10.5,8,219,2021,31,0
2021-08-07 15:00:00,115.426,-1.0,15.0,5.0,29.802500000000002,27.125,104.625,-1.0,0.0,0.51046875,103.625,13.375,8,219,2021,31,0
2021-08-07 16:00:00,114.864,-1.0,16.0,5.0,29.79,30.875,103.25,-1.0,0.0,0.4961458333333333,102.625,13.625,8,219,2021,31,0
2021-08-07 17:00:00,114.862,-1.0,17.0,5.0,29.79,35.5,101.25,-1.0,0.0,0.47531249999999997,100.875,13.375,8,219,2021,31,0
2021-08-07 18:00:00,109.575,-1.0,18.0,5.0,29.79375,30.875,98.875,-1.0,0.0,0.4505729166666666,98.25,14.75,8,219,2021,31,0
2021-08-07 19:00:00,117.786,-1.0,19.0,5.0,29.80375,19.375,96.25,-1.0,0.0,0.42322916666666666,95.5,15.625,8,219,2021,31,0
2021-08-07 20:00:00,117.451,-1.0,20.0,5.0,29.81,20.75,94.25,-1.0,0.0,0.4023958333333333,92.25,15.375,8,219,2021,31,0
2021-08-07 21:00:00,114.525,-1.0,21.0,5.0,29.81375,20.875,92.25,-1.0,0.0,0.38156249999999997,90.25,16.375,8,219,2021,31,0
2021-08-07 22:00:00,115.64999999999999,-1.0,22.0,5.0,29.82,20.125,89.875,-1.0,0.0,0.3568229166666666,88.625,17.0,8,219,2021,31,0
2021-08-07 23:00:00,114.30000000000001,-1.0,23.0,5.0,29.82,22.0,87.25,-1.0,0.0,0.32947916666666666,87.25,17.75,8,219,2021,31,0
2021-08-08 00:00:00,113.624,-1.0,0.0,6.0,29.82,22.0,85.25,-1.0,0.0,0.3086458333333333,84.875,20.125,8,220,2021,31,0
2021-08-08 01:00:00,112.612,-1.0,1.0,6.0,29.82375,22.375,83.625,-1.0,0.0,0.29171874999999997,82.625,22.375,8,220,2021,31,0
2021-08-08 02:00:00,111.826,-1.0,2.0,6.0,29.83375,23.375,83.0,-1.0,0.0,0.2852083333333333,82.0,22.625,8,220,2021,31,0
2021-08-08 03:00:00,112.5,-1.0,3.0,6.0,29.84375,24.75,82.625,-1.0,0.0,0.2813020833333333,80.875,23.5,8,220,2021,31,0
2021-08-08 04:00:00,109.574,-1.0,4.0,6.0,29.85375,27.5,82.0,-1.0,0.0,0.2747916666666666,79.75,26.375,8,220,2021,31,0
2021-08-08 05:00:00,112.163,-1.0,5.0,6.0,29.8675,30.375,83.875,-1.0,0.0,0.29432291666666666,81.75,26.625,8,220,2021,31,0
2021-08-08 06:00:00,107.887,-1.0,6.0,6.0,29.88,30.625,89.25,-1.0,0.0,0.3503125,84.125,26.0,8,220,2021,31,0
2021-08-08 07:00:00,104.175,-1.0,7.0,6.0,29.88,30.375,94.125,-1.0,0.0,0.40109375,87.5,26.0,8,220,2021,31,0
2021-08-08 08:00:00,105.299,-1.0,8.0,6.0,29.88,29.5,97.125,-1.0,0.0,0.43234375,91.5,27.875,8,220,2021,31,0
2021-08-08 09:00:00,107.662,-1.0,9.0,6.0,29.87625,24.0,100.125,-1.0,0.0,0.46359375,94.75,33.25,8,220,2021,31,0
2021-08-08 10:00:00,108.563,-1.0,10.0,6.0,29.86625,18.625,102.0,-1.0,0.0,0.483125,96.75,36.25,8,220,2021,31,0
2021-08-08 11:00:00,109.801,-1.0,11.0,6.0,29.8525,15.375,102.75,-1.0,0.0,0.49093749999999997,98.375,34.25,8,220,2021,31,0
2021-08-08 12:00:00,113.961,-1.0,12.0,6.0,29.8325,11.75,104.375,-1.0,0.0,0.5078645833333333,100.125,31.5,8,220,2021,31,0
2021-08-08 13:00:00,110.137,-1.0,13.0,6.0,29.8125,14.875,105.0,-1.0,0.0,0.514375,102.75,27.875,8,220,2021,31,0
2021-08-08 14:00:00,113.963,-1.0,14.0,6.0,29.79625,19.125,105.0,-1.0,0.0,0.514375,104.375,26.0,8,220,2021,31,0
2021-08-08 15:00:00,112.386,-1.0,15.0,6.0,29.7825,21.75,104.625,-1.0,0.0,0.51046875,104.625,27.125,8,220,2021,31,0
2021-08-08 16:00:00,113.513,-1.0,16.0,6.0,29.77,24.125,103.25,-1.0,0.0,0.4961458333333333,103.25,30.875,8,220,2021,31,0
2021-08-08 17:00:00,115.53800000000001,-1.0,17.0,6.0,29.77,26.375,101.25,-1.0,0.0,0.47531249999999997,101.25,35.5,8,220,2021,31,0
2021-08-08 18:00:00,110.251,-1.0,18.0,6.0,29.7775,27.75,99.25,-1.0,0.0,0.45447916666666666,98.875,30.875,8,220,2021,31,0
2021-08-08 19:00:00,119.81099999999999,-1.0,19.0,6.0,29.7975,29.0,96.875,-1.0,0.0,0.4297395833333333,96.25,19.375,8,220,2021,31,0
2021-08-08 20:00:00,114.863,-1.0,20.0,6.0,29.81,29.75,94.625,-1.0,0.0,0.4063020833333333,94.25,20.75,8,220,2021,31,0
2021-08-08 21:00:00,115.875,-1.0,21.0,6.0,29.8175,31.375,92.875,-1.0,0.0,0.3880729166666666,92.25,20.875,8,220,2021,31,0
2021-08-08 22:00:00,116.77499999999999,-1.0,22.0,6.0,29.83375,32.375,90.625,-1.0,0.0,0.36463541666666666,89.875,20.125,8,220,2021,31,0
2021-08-08 23:00:00,113.96300000000001,-1.0,23.0,6.0,29.84,33.0,90.0,-1.0,0.0,0.358125,87.25,22.0,8,220,2021,31,0
2021-08-09 00:00:00,250.652,-1.0,0.0,0.0,29.84,33.375,90.0,-1.0,0.0,0.358125,85.25,22.0,8,221,2021,32,1
2021-08-09 01:00:00,267.413,-1.0,1.0,0.0,29.84,34.375,89.25,-1.0,0.0,0.35031249999999997,83.625,22.375,8,221,2021,32,1
2021-08-09 02:00:00,270.338,-1.0,2.0,0.0,29.84375,35.0,88.0,-1.0,0.0,0.3372916666666666,83.0,23.375,8,221,2021,32,1
2021-08-09 03:00:00,474.63700000000006,-1.0,3.0,0.0,29.8575,35.0,86.875,-1.0,0.0,0.3255729166666666,82.625,24.75,8,221,2021,32,1
2021-08-09 04:00:00,546.636,-1.0,4.0,0.0,29.87375,35.375,85.375,-1.0,0.0,0.30994791666666666,82.0,27.5,8,221,2021,32,1
2021-08-09 05:00:00,534.937,-1.0,5.0,0.0,29.88375,36.0,87.125,-1.0,0.0,0.3281770833333333,83.875,30.375,8,221,2021,32,1
2021-08-09 06:00:00,506.587,-1.0,6.0,0.0,29.89,35.25,90.875,-1.0,0.0,0.3672395833333333,89.25,30.625,8,221,2021,32,1
2021-08-09 07:00:00,467.439,-1.0,7.0,0.0,29.89375,33.25,95.5,-1.0,0.0,0.41541666666666666,94.125,30.375,8,221,2021,32,1
2021-08-09 08:00:00,471.262,-1.0,8.0,0.0,29.9,30.875,99.125,-1.0,0.0,0.4531770833333333,97.125,29.5,8,221,2021,32,1
2021-08-09 09:00:00,492.637,-1.0,9.0,0.0,29.89625,29.75,101.375,-1.0,0.0,0.4766145833333333,100.125,24.0,8,221,2021,32,1
2021-08-09 10:00:00,490.273,-1.0,10.0,0.0,29.8825,30.25,102.375,-1.0,0.0,0.48703124999999997,102.0,18.625,8,221,2021,32,1
2021-08-09 11:00:00,480.711,-1.0,11.0,0.0,29.8625,29.375,103.375,-1.0,0.0,0.49744791666666666,102.75,15.375,8,221,2021,32,1
2021-08-09 12:00:00,479.025,-1.0,12.0,0.0,29.84625,29.625,104.375,-1.0,0.0,0.5078645833333333,104.375,11.75,8,221,2021,32,1
2021-08-09 13:00:00,479.025,-1.0,13.0,0.0,29.8325,28.625,105.0,-1.0,0.0,0.514375,105.0,14.875,8,221,2021,32,1
2021-08-09 14:00:00,473.175,-1.0,14.0,0.0,29.81625,28.375,104.625,-1.0,0.0,0.51046875,105.0,19.125,8,221,2021,32,1
2021-08-09 15:00:00,461.812,-1.0,15.0,0.0,29.80625,28.625,103.625,-1.0,0.0,0.5000520833333333,104.625,21.75,8,221,2021,32,1
2021-08-09 16:00:00,456.413,-1.0,16.0,0.0,29.8,28.0,102.625,-1.0,0.0,0.48963541666666666,103.25,24.125,8,221,2021,32,1
2021-08-09 17:00:00,125.099,-1.0,17.0,0.0,29.8075,29.125,101.25,-1.0,0.0,0.47531249999999997,101.25,26.375,8,221,2021,32,1
2021-08-09 18:00:00,110.137,-1.0,18.0,0.0,29.82375,31.375,98.875,-1.0,0.0,0.4505729166666666,99.25,27.75,8,221,2021,32,1
2021-08-09 19:00:00,115.65100000000001,-1.0,19.0,0.0,29.83375,33.125,95.875,-1.0,0.0,0.4193229166666666,96.875,29.0,8,221,2021,32,1
2021-08-09 20:00:00,114.074,-1.0,20.0,0.0,29.84375,35.375,93.625,-1.0,0.0,0.39588541666666666,94.625,29.75,8,221,2021,32,1
2021-08-09 21:00:00,113.851,-1.0,21.0,0.0,29.85375,40.5,93.0,-1.0,0.0,0.389375,92.875,31.375,8,221,2021,32,1
2021-08-09 22:00:00,112.726,-1.0,22.0,0.0,29.8675,49.125,92.625,-1.0,0.0,0.38546874999999997,90.625,32.375,8,221,2021,32,1
2021-08-09 23:00:00,111.487,-1.0,23.0,0.0,29.88,51.375,90.875,-1.0,0.0,0.3672395833333333,90.0,33.0,8,221,2021,32,1
2021-08-10 00:00:00,226.687,-1.0,0.0,1.0,29.88,53.125,88.625,-1.0,0.0,0.3438020833333333,90.0,33.375,8,222,2021,32,1
2021-08-10 01:00:00,253.237,-1.0,1.0,1.0,29.88375,54.625,87.625,-1.0,0.0,0.33338541666666666,89.25,34.375,8,222,2021,32,1
2021-08-10 02:00:00,252.788,-1.0,2.0,1.0,29.89375,53.625,86.625,-1.0,0.0,0.32296874999999997,88.0,35.0,8,222,2021,32,1
2021-08-10 03:00:00,265.163,-1.0,3.0,1.0,29.9075,51.5,85.625,-1.0,0.0,0.3125520833333333,86.875,35.0,8,222,2021,32,1
2021-08-10 04:00:00,493.538,-1.0,4.0,1.0,29.927500000000002,49.375,85.375,-1.0,0.0,0.30994791666666666,85.375,35.375,8,222,2021,32,1
2021-08-10 05:00:00,525.149,-1.0,5.0,1.0,29.95125,50.0,86.75,-1.0,0.0,0.3242708333333333,87.125,36.0,8,222,2021,32,1
2021-08-10 06:00:00,499.725,-1.0,6.0,1.0,29.97,49.625,88.75,-1.0,0.0,0.34510416666666666,90.875,35.25,8,222,2021,32,1
2021-08-10 07:00:00,474.41200000000003,-1.0,7.0,1.0,29.97375,49.0,91.125,-1.0,0.0,0.36984375,95.5,33.25,8,222,2021,32,1
2021-08-10 08:00:00,487.46299999999997,-1.0,8.0,1.0,29.98,47.875,94.5,-1.0,0.0,0.40499999999999997,99.125,30.875,8,222,2021,32,1
2021-08-10 09:00:00,495.337,-1.0,9.0,1.0,29.9725,47.125,97.75,-1.0,0.0,0.43885416666666666,101.375,29.75,8,222,2021,32,1
2021-08-10 10:00:00,479.587,-1.0,10.0,1.0,29.9525,49.375,100.125,-1.0,0.0,0.46359375,102.375,30.25,8,222,2021,32,1
2021-08-10 11:00:00,468.225,-1.0,11.0,1.0,29.9325,49.25,102.75,-1.0,0.0,0.49093749999999997,103.375,29.375,8,222,2021,32,1
2021-08-10 12:00:00,479.249,-1.0,12.0,1.0,29.90875,46.875,104.375,-1.0,0.0,0.5078645833333333,104.375,29.625,8,222,2021,32,1
2021-08-10 13:00:00,482.961,-1.0,13.0,1.0,29.88625,47.625,104.625,-1.0,0.0,0.51046875,105.0,28.625,8,222,2021,32,1
2021-08-10 14:00:00,481.05,-1.0,14.0,1.0,29.8725,51.25,103.625,-1.0,0.0,0.5000520833333333,104.625,28.375,8,222,2021,32,1
2021-08-10 15:00:00,471.937,-1.0,15.0,1.0,29.85625,50.375,102.625,-1.0,0.0,0.48963541666666666,103.625,28.625,8,222,2021,32,1
2021-08-10 16:00:00,465.63800000000003,-1.0,16.0,1.0,29.85,50.625,102.0,-1.0,0.0,0.483125,102.625,28.0,8,222,2021,32,1
2021-08-10 17:00:00,126.675,-1.0,17.0,1.0,29.8575,51.125,100.875,-1.0,0.0,0.47140625,101.25,29.125,8,222,2021,32,1
2021-08-10 18:00:00,110.024,-1.0,18.0,1.0,29.8775,53.75,97.875,-1.0,0.0,0.44015625,98.875,31.375,8,222,2021,32,1
2021-08-10 19:00:00,115.088,-1.0,19.0,1.0,29.90125,55.375,93.75,-1.0,0.0,0.3971875,95.875,33.125,8,222,2021,32,1
2021-08-10 20:00:00,117.225,-1.0,20.0,1.0,29.92375,55.25,89.25,-1.0,0.0,0.35031249999999997,93.625,35.375,8,222,2021,32,1
2021-08-10 21:00:00,113.175,-1.0,21.0,1.0,29.93375,53.625,88.0,-1.0,0.0,0.3372916666666666,93.0,40.5,8,222,2021,32,1
2021-08-10 22:00:00,112.501,-1.0,22.0,1.0,29.94,53.75,88.0,-1.0,0.0,0.3372916666666666,92.625,49.125,8,222,2021,32,1
2021-08-10 23:00:00,112.501,-1.0,23.0,1.0,29.94,55.375,87.625,-1.0,0.0,0.33338541666666666,90.875,51.375,8,222,2021,32,1
2021-08-11 00:00:00,228.149,-1.0,0.0,2.0,29.94,55.625,86.25,-1.0,0.0,0.31906249999999997,88.625,53.125,8,223,2021,32,1
2021-08-11 01:00:00,251.214,-1.0,1.0,2.0,29.94,56.125,84.25,-1.0,0.0,0.29822916666666666,87.625,54.625,8,223,2021,32,1
2021-08-11 02:00:00,253.687,-1.0,2.0,2.0,29.9475,58.75,82.25,-1.0,0.0,0.2773958333333333,86.625,53.625,8,223,2021,32,1
2021-08-11 03:00:00,258.86199999999997,-1.0,3.0,2.0,29.9675,60.0,80.625,-1.0,0.0,0.26046874999999997,85.625,51.5,8,223,2021,32,1
2021-08-11 04:00:00,502.311,-1.0,4.0,2.0,29.9875,60.0,80.0,-1.0,0.0,0.2539583333333333,85.375,49.375,8,223,2021,32,1
2021-08-11 05:00:00,514.463,-1.0,5.0,2.0,30.0075,60.0,80.75,-1.0,0.0,0.2617708333333333,86.75,50.0,8,223,2021,32,1
2021-08-11 06:00:00,476.438,-1.0,6.0,2.0,30.02375,60.0,82.75,-1.0,0.0,0.28260416666666666,88.75,49.625,8,223,2021,32,1
2021-08-11 07:00:00,455.51300000000003,-1.0,7.0,2.0,30.03,60.0,84.75,-1.0,0.0,0.30343749999999997,91.125,49.0,8,223,2021,32,1
2021-08-11 08:00:00,464.287,-1.0,8.0,2.0,30.02625,60.0,87.5,-1.0,0.0,0.3320833333333333,94.5,47.875,8,223,2021,32,1
2021-08-11 09:00:00,477.562,-1.0,9.0,2.0,30.01625,60.0,91.125,-1.0,0.0,0.36984375,97.75,47.125,8,223,2021,32,1
2021-08-11 10:00:00,455.625,-1.0,10.0,2.0,30.0025,60.0,93.75,-1.0,0.0,0.39718749999999997,100.125,49.375,8,223,2021,32,1
2021-08-11 11:00:00,457.762,-1.0,11.0,2.0,29.9825,60.0,95.375,-1.0,0.0,0.4141145833333333,102.75,49.25,8,223,2021,32,1
2021-08-11 12:00:00,462.488,-1.0,12.0,2.0,29.955,59.625,96.75,-1.0,0.0,0.42843749999999997,104.375,46.875,8,223,2021,32,1
2021-08-11 13:00:00,461.025,-1.0,13.0,2.0,29.915,58.25,98.75,-1.0,0.0,0.4492708333333333,104.625,47.625,8,223,2021,32,1
2021-08-11 14:00:00,457.199,-1.0,14.0,2.0,29.8825,55.875,100.375,-1.0,0.0,0.46619791666666666,103.625,51.25,8,223,2021,32,1
2021-08-11 15:00:00,457.762,-1.0,15.0,2.0,29.86625,52.875,100.625,-1.0,0.0,0.4688020833333333,102.625,50.375,8,223,2021,32,1
2021-08-11 16:00:00,452.812,-1.0,16.0,2.0,29.86,52.875,99.25,-1.0,0.0,0.45447916666666666,102.0,50.625,8,223,2021,32,1
2021-08-11 17:00:00,124.875,-1.0,17.0,2.0,29.8675,57.125,96.875,-1.0,0.0,0.4297395833333333,100.875,51.125,8,223,2021,32,1
2021-08-11 18:00:00,111.6,-1.0,18.0,2.0,29.88,59.0,94.25,-1.0,0.0,0.4023958333333333,97.875,53.75,8,223,2021,32,1
2021-08-11 19:00:00,114.637,-1.0,19.0,2.0,29.89125,58.625,92.625,-1.0,0.0,0.38546874999999997,93.75,55.375,8,223,2021,32,1
2021-08-11 20:00:00,114.863,-1.0,20.0,2.0,29.9175,58.0,91.25,-1.0,0.0,0.3711458333333333,89.25,55.25,8,223,2021,32,1
2021-08-11 21:00:00,112.95,-1.0,21.0,2.0,29.93375,58.75,89.25,-1.0,0.0,0.35031249999999997,88.0,53.625,8,223,2021,32,1
2021-08-11 22:00:00,112.275,-1.0,22.0,2.0,29.94,59.625,87.625,-1.0,0.0,0.33338541666666666,88.0,53.75,8,223,2021,32,1
2021-08-11 23:00:00,112.276,-1.0,23.0,2.0,29.93625,59.0,87.0,-1.0,0.0,0.326875,87.625,55.375,8,223,2021,32,1
2021-08-12 00:00:00,223.087,-1.0,0.0,3.0,29.93,58.625,87.0,-1.0,0.0,0.326875,86.25,55.625,8,224,2021,32,1
2021-08-12 01:00:00,249.525,-1.0,1.0,3.0,29.93,59.125,85.875,-1.0,0.0,0.31515625,84.25,56.125,8,224,2021,32,1
2021-08-12 02:00:00,252.451,-1.0,2.0,3.0,29.93375,61.375,84.0,-1.0,0.0,0.295625,82.25,58.75,8,224,2021,32,1
2021-08-12 03:00:00,256.95,-1.0,3.0,3.0,29.9475,62.0,83.625,-1.0,0.0,0.29171874999999997,80.625,60.0,8,224,2021,32,1
2021-08-12 04:00:00,502.764,-1.0,4.0,3.0,29.9675,62.375,83.375,-1.0,0.0,0.2891145833333333,80.0,60.0,8,224,2021,32,1
2021-08-12 05:00:00,523.2370000000001,-1.0,5.0,3.0,29.9875,63.0,84.75,-1.0,0.0,0.30343749999999997,80.75,60.0,8,224,2021,32,1
2021-08-12 06:00:00,481.16200000000003,-1.0,6.0,3.0,30.00375,63.0,86.375,-1.0,0.0,0.3203645833333333,82.75,60.0,8,224,2021,32,1
2021-08-12 07:00:00,467.663,-1.0,7.0,3.0,30.01375,63.0,87.0,-1.0,0.0,0.326875,84.75,60.0,8,224,2021,32,1
2021-08-12 08:00:00,472.613,-1.0,8.0,3.0,30.02,62.625,88.5,-1.0,0.0,0.34249999999999997,87.5,60.0,8,224,2021,32,1
2021-08-12 09:00:00,480.599,-1.0,9.0,3.0,30.01625,62.0,91.75,-1.0,0.0,0.37635416666666666,91.125,60.0,8,224,2021,32,1
2021-08-12 10:00:00,472.049,-1.0,10.0,3.0,29.99875,60.875,94.125,-1.0,0.0,0.40109375,93.75,60.0,8,224,2021,32,1
2021-08-12 11:00:00,471.036,-1.0,11.0,3.0,29.9725,59.0,97.5,-1.0,0.0,0.43624999999999997,95.375,60.0,8,224,2021,32,1
2021-08-12 12:00:00,469.124,-1.0,12.0,3.0,29.945,59.0,100.375,-1.0,0.0,0.46619791666666666,96.75,59.625,8,224,2021,32,1
2021-08-12 13:00:00,470.812,-1.0,13.0,3.0,29.90875,57.875,101.75,-1.0,0.0,0.4805208333333333,98.75,58.25,8,224,2021,32,1
2021-08-12 14:00:00,470.92499999999995,-1.0,14.0,3.0,29.8825,56.375,103.0,-1.0,0.0,0.4935416666666666,100.375,55.875,8,224,2021,32,1
2021-08-12 15:00:00,466.313,-1.0,15.0,3.0,29.86625,57.0,103.0,-1.0,0.0,0.4935416666666666,100.625,52.875,8,224,2021,32,1
2021-08-12 16:00:00,460.237,-1.0,16.0,3.0,29.86,57.75,102.25,-1.0,0.0,0.48572916666666666,99.25,52.875,8,224,2021,32,1
2021-08-12 17:00:00,123.974,-1.0,17.0,3.0,29.86,59.0,100.625,-1.0,0.0,0.4688020833333333,96.875,57.125,8,224,2021,32,1
2021-08-12 18:00:00,110.475,-1.0,18.0,3.0,29.8825,58.25,97.375,-1.0,0.0,0.43494791666666666,94.25,59.0,8,224,2021,32,1
2021-08-12 19:00:00,114.975,-1.0,19.0,3.0,29.93125,56.25,91.875,-1.0,0.0,0.37765625,92.625,58.625,8,224,2021,32,1
2021-08-12 20:00:00,113.287,-1.0,20.0,3.0,29.95,54.25,90.375,-1.0,0.0,0.36203124999999997,91.25,58.0,8,224,2021,32,1
2021-08-12 21:00:00,113.399,-1.0,21.0,3.0,29.9425,55.625,91.0,-1.0,0.0,0.3685416666666666,89.25,58.75,8,224,2021,32,1
2021-08-12 22:00:00,110.587,-1.0,22.0,3.0,29.94125,60.375,90.625,-1.0,0.0,0.36463541666666666,87.625,59.625,8,224,2021,32,1
2021-08-12 23:00:00,114.749,-1.0,23.0,3.0,29.95625,61.0,88.5,-1.0,0.0,0.34249999999999997,87.0,59.0,8,224,2021,32,1
2021-08-13 00:00:00,223.2,-1.0,0.0,4.0,29.95,61.375,85.625,-1.0,0.0,0.3125520833333333,87.0,58.625,8,225,2021,32,1
2021-08-13 01:00:00,250.2,-1.0,1.0,4.0,29.95375,62.0,85.0,-1.0,0.0,0.3060416666666666,85.875,59.125,8,225,2021,32,1
2021-08-13 02:00:00,253.913,-1.0,2.0,4.0,29.96375,62.375,84.625,-1.0,0.0,0.30213541666666666,84.0,61.375,8,225,2021,32,1
2021-08-13 03:00:00,255.488,-1.0,3.0,4.0,29.9775,63.0,83.625,-1.0,0.0,0.29171874999999997,83.625,62.0,8,225,2021,32,1
2021-08-13 04:00:00,516.601,-1.0,4.0,4.0,29.997500000000002,62.625,83.375,-1.0,0.0,0.2891145833333333,83.375,62.375,8,225,2021,32,1
2021-08-13 05:00:00,518.625,-1.0,5.0,4.0,30.017500000000002,62.0,85.125,-1.0,0.0,0.30734375,84.75,63.0,8,225,2021,32,1
2021-08-13 06:00:00,476.21299999999997,-1.0,6.0,4.0,30.03375,62.375,87.375,-1.0,0.0,0.33078124999999997,86.375,63.0,8,225,2021,32,1
2021-08-13 07:00:00,458.437,-1.0,7.0,4.0,30.04,62.625,89.125,-1.0,0.0,0.3490104166666666,87.0,63.0,8,225,2021,32,1
2021-08-13 08:00:00,461.7,-1.0,8.0,4.0,30.04,61.25,91.375,-1.0,0.0,0.37244791666666666,88.5,62.625,8,225,2021,32,1
2021-08-13 09:00:00,461.025,-1.0,9.0,4.0,30.03625,59.625,93.875,-1.0,0.0,0.3984895833333333,91.75,62.0,8,225,2021,32,1
2021-08-13 10:00:00,451.799,-1.0,10.0,4.0,30.02625,60.125,97.0,-1.0,0.0,0.4310416666666666,94.125,60.875,8,225,2021,32,1
2021-08-13 11:00:00,454.5,-1.0,11.0,4.0,30.02,61.625,97.75,-1.0,0.0,0.43885416666666666,97.5,59.0,8,225,2021,32,1
2021-08-13 12:00:00,460.688,-1.0,12.0,4.0,30.0125,60.625,99.75,-1.0,0.0,0.45968749999999997,100.375,59.0,8,225,2021,32,1
2021-08-13 13:00:00,466.087,-1.0,13.0,4.0,29.9925,60.375,100.625,-1.0,0.0,0.4688020833333333,101.75,57.875,8,225,2021,32,1
2021-08-13 14:00:00,464.737,-1.0,14.0,4.0,29.98,60.625,97.75,-1.0,0.0,0.4388541666666666,103.0,56.375,8,225,2021,32,1
